2023/3/8 17:26:55, -0.04, 0.11, 0.99, -3.274809, -3.366412, -0.778626, 23.99
2023/3/8 17:26:55, -0.04, 0.11, 0.9599999, -3.427481, -6.847328, -0.9847328, 24.08
2023/3/8 17:26:55, -0.05, 0.1, 0.99, -2.984733, -6.274809, -1.015267, 23.99
2023/3/8 17:26:55, -0.05, 0.13, 0.9599999, 0.4885496, 1.900763, -1.137405, 23.99
2023/3/8 17:26:57, -0.03, 0.11, 1.1, -6.206107, -6.045802, -1.221374, 23.99
2023/3/8 17:26:57, -0.03, 0.11, 1.02, -0.5877862, 2.923664, -0.5801527, 23.99
2023/3/8 17:26:57, -0.03, 0.13, 0.98, 0.6564885, 6.068702, -0.6335878, 24.04
2023/3/8 17:26:57, -0.04, 0.12, 0.99, -2.389313, 0.07633588, -0.6870229, 23.94
2023/3/8 17:26:57, -0.04, 0.11, 0.99, -2.862595, 0.2290076, -0.7633588, 24.04
2023/3/8 17:26:57, -0.03, 0.11, 1.0, -4.122138, -2.19084, -0.961832, 23.94
2023/3/8 17:26:57, -0.04, 0.11, 1.01, -1.664122, 3.679389, -0.6030535, 23.99
2023/3/8 17:26:57, -0.05, 0.14, 0.9, -0.7328244, 0.7022901, -0.8091603, 23.94
2023/3/8 17:26:59, -0.04, 0.11, 1.02, -1.687023, -2.061069, -0.7557252, 24.13
2023/3/8 17:26:59, -0.04, 0.11, 0.99, -2.267176, -3.129771, -0.870229, 24.04
2023/3/8 17:26:59, -0.05, 0.12, 1.01, 0.3206107, 2.114504, -0.5877862, 23.94
2023/3/8 17:26:59, -0.06, 0.13, 0.94, -3.877863, 7.709924, -1.068702, 23.94
2023/3/8 17:26:59, -0.04, 0.11, 1.0, -3.580153, -3.977099, -1.083969, 23.99
2023/3/8 17:26:59, -0.04, 0.13, 1.01, -3.564885, -3.839695, -0.6717557, 23.94
2023/3/8 17:26:59, -0.04, 0.1, 1.02, -1.603053, -0.9694656, -0.6183206, 23.99
2023/3/8 17:26:59, -0.05, 0.14, 0.94, 3.343511, 4.908397, -0.1068702, 24.04
2023/3/8 17:27:0, -0.04, 0.09, 1.01, -2.709924, 2.122137, -0.7938931, 24.04
2023/3/8 17:27:0, -0.02, 0.08, 0.99, 4.78626, 1.10687, -0.03053435, 24.04
2023/3/8 17:27:1, -0.04, 0.11, 0.98, -2.961832, -2.717557, -0.6717557, 23.94
2023/3/8 17:27:1, -0.03, 0.09, 0.94, -5.587786, -1.152672, -0.870229, 24.08
2023/3/8 17:27:1, -0.04, 0.09, 1.01, 0.1984733, -1.916031, -0.519084, 24.08
